genres,rating,no_of_votes,meta_score,release_date,gross,budget,countries,log_budget,log_no_of_votes,log_gross,log_gross_bin
"Drama, Family, Sport",8.2,85000,77.0,1999.0,933933.0,180000.0,Iran,12.100717685412471,11.350418300109132,13.747161050902612,1
"Comedy, Sport",4.6,7700,10.0,1988.0,17550399.0,22000000.0,United States,16.906553056777135,8.94910546953925,16.680587299639207,3
"Baseball, Basketball, Buddy Comedy, Parody, Comedy, Sport",6.5,68000,38.0,1998.0,7027290.0,25000000.0,United States,17.034386422832473,11.127277689932466,15.765311841014631,2
"Drama, Sport",6.1,4400,37.0,2011.0,4373074.0,7500000.0,United States,15.830413711839864,8.38958706681109,15.290976980945448,2
"Baseball, Drama, Romance, Sport",6.6,39000,43.0,1999.0,46112640.0,80000000.0,United States,18.197537205138154,10.571342565808699,17.646597678621617,5
"Boxing, Docudrama, Biography, Drama, Sport",6.8,2100,76.0,2024.0,8104331.0,12000000.0,United States,16.300417291085605,7.650168700845001,15.90790929149501,2
"Docudrama, Extreme Sport, Period Drama, Biography, Drama, Sport",7.1,59000,56.0,2005.0,13411957.0,25000000.0,"Germany, United States",17.034386422832473,10.985309671896763,16.411657255039344,3
"Docudrama, Political Drama, Biography, Drama, Sport",7.6,105000,74.0,2000.0,73956241.0,50000000.0,United States,17.72753358339242,11.561725152903833,18.11898415194294,6
"High-Concept Comedy, Slapstick, Comedy, Sport",7.0,260000,31.0,1996.0,41205099.0,12000000.0,United States,16.300417291085605,12.468440756144114,17.534072593066618,4
"Drama, Romance, Sport",6.2,16000,51.0,1986.0,15448384.0,26000000.0,United States,17.073607134447293,9.680406499268875,16.553015025099974,3
"Boxing, Martial Arts, Prison Drama, Action, Crime, Drama, Sport",6.1,35000,58.0,2002.0,14946150.0,20000000.0,"United States, Germany, Japan",16.811242881518265,10.463131911491967,16.51996436645894,3
"Football, Slapstick, Comedy, Sport",6.2,185000,41.0,1998.0,185991646.0,23000000.0,United States,16.951004817371683,12.128116509451258,19.041212322066905,7
"Docudrama, Period Drama, Biography, Comedy, Drama, History, Sport",6.7,62000,73.0,2017.0,18598607.0,25000000.0,"United Kingdom, United States",17.034386422832473,11.034905792929415,16.738597297173197,3
"Baseball, Romantic Comedy, Comedy, Romance, Sport",7.0,61000,73.0,1988.0,50888729.0,8000000.0,United States,15.894952224644102,11.0186455364637,17.74515204246662,5
"Extreme Sport, Sea Adventure, Water Sport, Adventure, Drama, Sport",7.5,57000,35.0,1988.0,3992246.0,26000000.0,"France, Italy, United States",17.073607134447293,10.950824090522445,15.199864788246884,2
"Soccer, Comedy, Family, Sport",5.5,11000,64.81290322580645,1995.0,17736619.0,12000000.0,United States,16.300417291085605,9.305741456739435,16.6911419868166,3
"Coming-of-Age, Drama, Sport",7.3,91000,62.0,2001.0,80049764.0,43000000.0,United States,17.57671069691365,11.418625774449598,18.198159061737478,6
"Comedy, Drama, Sport",6.1,14000,44.0,2016.0,615816.0,3500000.0,United States,15.068273812173887,9.546884034617925,13.330705120457191,1
"Coming-of-Age, Extreme Sport, Teen Drama, Drama, Sport",6.9,71000,68.0,2009.0,16691303.0,15000000.0,United States,16.52356082573315,11.170449240431308,16.630398423203115,3
"Biography, Drama, Family, History, Sport",7.2,31000,61.0,2010.0,60321861.0,35000000.0,United States,17.370858648025116,10.34177474101152,17.91520514988781,5
"Comedy, Sport",6.1,47000,31.0,2009.0,18599102.0,20000000.0,United States,16.811242881518265,10.757924157061597,16.738623911714075,3
"Martial Arts, Action, Drama, Sport",6.5,109000,39.0,2008.0,41627431.0,20000000.0,United States,16.811242881518265,11.599112335481124,17.54426993098455,4
"Adult Animation, Anime, Action, Animation, Sci-Fi, Sport",7.5,19000,64.81290322580645,2010.0,214180.0,26000000.0,Japan,17.073607134447293,9.852246888342531,12.274576730913992,0
"Extreme Sport, Quest, Biography, Drama, Sport",7.8,61000,68.0,2006.0,18302013.0,25000000.0,"New Zealand, Japan, United States",17.034386422832473,11.0186455364637,16.72252166640089,3
"Slapstick, Comedy, Romance, Sport",3.8,56000,24.0,2008.0,40877556.0,62000000.0,"United Kingdom, Germany, United States",17.9426449591384,10.933124826700707,17.526091741800034,4
"Road Trip, Teen Adventure, Adventure, Comedy, Drama, Family, Romance, Sport",6.1,17000,23.0,1989.0,14278900.0,6000000.0,United States,15.607270193858982,9.741027444837728,16.474293551129765,3
"Basketball, Comedy, Sport",5.8,88000,47.0,2008.0,44004502.0,55000000.0,United States,17.822843761378564,11.385103457032141,17.599802527555152,4
"Car Action, Motorsport, Action, Drama, Sport",6.1,99000,60.0,1990.0,157920733.0,60000000.0,United States,17.909855136853043,11.502885230075814,18.877603781561643,7
"Basketball, Comedy, Drama, Sport",5.8,16000,57.0,2018.0,46664414.0,19000000.0,United States,16.759949589762293,9.680406499268875,17.6584924407414,5
"Drama, Sport",6.0,3100,64.81290322580645,2021.0,37000.0,5000000.0,United States,15.424948670398354,8.03947991910045,10.518700218288165,0
"Football, Comedy, Family, Sport",6.4,102000,44.0,2007.0,147880543.0,22000000.0,United States,16.906553056777135,11.532737896139919,18.81191537068431,7
"Comedy, Romance, Sport",6.7,38000,68.0,1986.0,91258000.0,11000000.0,United States,16.213405921671733,10.545367754151743,18.329201228774796,6
"B-Action, Action, Drama, Sport",5.8,62000,40.0,1987.0,16057930.0,25000000.0,United States,17.034386422832473,11.034905792929415,16.591713428793884,3
"Baseball, Drama, History, Sport",7.2,23000,71.0,1989.0,5680515.0,6100000.0,United States,15.623799493077952,10.043292972227004,15.552552631641593,2
"Motorsport, Action, Comedy, Romance, Sport",4.9,4500,30.0,1983.0,13000000.0,26000000.0,United States,17.073607134447293,8.412054873292933,16.380459992348886,3
"Football, Comedy, Drama, Sport",5.9,13000,52.0,2023.0,40480875.0,28000000.0,United States,17.147715103853763,9.472781556562168,17.51634022302554,4
Talk Show,8.1,134,64.81290322580645,2024.0,1700251.0,26000000.0,United Kingdom,17.073607134447293,4.90527477843843,14.346287033334796,1
"Psychological Thriller, Tragedy, Drama, Thriller",7.4,327000,67.0,2016.0,30311857.0,22500000.0,"United States, China",16.929025911619092,12.69771850797869,17.227049547056247,4
"Drama, Romance, War",7.3,15000,61.0,1978.0,32653905.0,3000000.0,United States,14.914123179965662,9.61587214452889,17.301475038996866,4
"Action, Drama, Thriller, War",7.3,94000,73.0,2016.0,35259653.0,13000000.0,"United Kingdom, Canada, United States",16.380459992348886,11.451060699493427,17.378249922066793,4
"Biography, Drama, Romance, War",6.8,49000,48.0,2019.0,9090040.0,20000000.0,United States,16.811242881518265,10.799595985047786,16.022689976594535,2
"Action, Drama, Thriller, War",6.6,134000,48.0,2003.0,86468162.0,75000000.0,United States,18.132998684833918,11.80560254159177,18.27528684634874,6
"Action Epic, One-Person Army Action, Action, War",6.9,92000,70.0,2023.0,14281199.0,26000000.0,"Finland, United Kingdom, United States",17.073607134447293,11.429554725537322,16.474454544958533,3
"Period Drama, Action, Drama, Thriller, War, Western",6.6,36000,62.0,2007.0,1220058.0,18000000.0,United States,16.705882371415992,10.491301994830229,14.014409776195839,1
"Period Drama, Tragic Romance, War Epic, Adventure, Drama, Romance, War",7.2,160000,73.0,2003.0,173013509.0,79000000.0,"United States, Italy, Romania",18.184958423089522,11.982935344196433,18.968880241898542,7
"Political Thriller, Spy, Action, Drama, Thriller, War",6.5,128000,45.0,2002.0,193921372.0,68000000.0,"United States, Germany, Canada",18.035018277846262,11.759793355371237,19.082963341059433,7
"Drama, War",7.0,9000,72.0,1983.0,5696391.0,9500000.0,"United States, Mexico",16.066802461833923,9.105090961257085,15.555343549930665,2
"High-Concept Comedy, Jungle Adventure, Parody, Satire, Action, Comedy, War",7.1,465000,71.0,2008.0,195703351.0,92000000.0,"United States, United Kingdom, Germany",18.33729914588288,13.049794835104816,19.092110560477156,7
"Docudrama, Epic, Biography, Drama, War",7.2,120000,75.0,1990.0,161001698.0,14000000.0,United States,16.454567959008102,11.695255355062795,18.89692547568809,7
"Action Epic, Action, Adventure, Thriller, War",4.8,49000,30.0,2023.0,37917985.0,100000000.0,United States,18.420680753952364,10.799595985047786,17.450936122126265,4
"Drama, Romance, War",7.6,52000,85.0,1953.0,36416.0,1650000.0,United States,14.316286451937186,10.859018228147887,10.502790977565914,0
"Drama, War",7.5,145000,53.0,2013.0,76586316.0,19000000.0,"Germany, United States, United Kingdom",16.759949589762293,11.884495917930655,18.153928989511897,6
"Docudrama, Biography, Drama, History, Thriller, War",7.1,35000,59.0,1996.0,11136590.0,25000000.0,"Ireland, United Kingdom, United States",17.034386422832473,10.463131911491967,16.225746731268806,2
"Legal Drama, Drama, War",8.3,90000,60.0,1961.0,12180.0,3000000.0,United States,14.914123179965662,11.407576060361786,9.407632639699958,0
"Epic, Psychological Drama, War Epic, Drama, War",8.4,224000,90.0,1957.0,8290.0,935000.0,United States,13.74830287778897,12.319405795112926,9.022925868116218,0
"Fairy Tale, Sword & Sorcery, Action, Adventure, Drama, Fantasy, Romance, Sci-Fi, Thriller, War",6.1,308000,57.0,2012.0,396592829.0,170000000.0,"United States, United Kingdom, Japan",18.951309000896888,12.637858308703688,19.798420695217864,9
"Mountain Adventure, Adventure, Biography, Drama, History, War",7.1,161000,55.0,1997.0,131457682.0,70000000.0,United States,18.064005814299346,11.989165855127435,18.69419555551126,7
"Action, War",6.6,90000,62.0,2000.0,127666415.0,62000000.0,"France, United States, Italy",17.9426449591384,11.407576060361786,18.664931295028406,7
"Satire, Comedy, War",6.2,30000,59.0,1980.0,69847348.0,9500000.0,United States,16.066802461833923,10.308985993422082,18.061822690191114,6
"Buddy Comedy, Comedy, War",6.8,82000,68.0,1981.0,85297000.0,10000000.0,United States,16.118095750958314,11.314486721293981,18.261649853578895,6
"Buddy Comedy, Comedy, Drama, War",6.9,30000,65.0,2017.0,1872950.0,26000000.0,United States,17.073607134447293,10.308985993422082,14.44302581984536,1
"Dark Comedy, Satire, Comedy, War",6.2,140000,54.0,2009.0,69095771.0,25000000.0,"United States, United Kingdom",17.034386422832473,11.849404844423074,18.051004100179956,6
"Historical Epic, War Epic, Action, Drama, History, War",6.9,25000,44.0,1969.0,2723.0,17000000.0,United Kingdom,16.648723960844016,10.12667110305036,7.909856667269403,0
"Body Horror, Steampunk, Zombie Horror, Action, Horror, Sci-Fi, War",6.6,110000,60.0,2018.0,41657844.0,38000000.0,"United States, Canada",17.453096744006448,11.608244735642321,17.545000264182622,4
"Dark Fantasy, Fairy Tale, Action, Adventure, Drama, Fantasy, Romance, Sci-Fi, War",6.1,123000,35.0,2016.0,164989338.0,115000000.0,"United States, China",18.560442695023177,11.719947764402807,18.92139141765619,7
"Jungle Adventure, Adventure, Drama, Romance, War",7.7,86000,91.0,1952.0,46305.0,1000000.0,"United Kingdom, United States",13.815511557963774,11.362114203075018,10.743026821311144,0
"Classical Western, Epic, Western Epic, Adventure, War, Western",7.1,24000,56.0,1963.0,76729.0,15000000.0,United States,16.52356082573315,10.085850775128717,11.24804804517171,0
"Period Drama, Action, Crime, Drama, Thriller, War",7.2,63000,83.0,2014.0,3062178.0,26000000.0,United Kingdom,17.073607134447293,11.050905878263567,14.934637312014974,1
"Action, Drama, History, Thriller, War",6.5,3800,64.81290322580645,2023.0,3734468.0,26000000.0,Norway,17.073607134447293,8.24301946898925,15.133116197767432,1
"Period Drama, Action, Biography, Drama, History, War",6.6,5400,64.81290322580645,2020.0,1593464.0,26000000.0,Russia,17.073607134447293,8.594339400592892,14.281421448368627,1
"Drama, War",6.5,9500,44.0,2016.0,87768.0,26000000.0,Canada,17.073607134447293,9.15915233520675,11.382463642106652,0
"Dark Comedy, War Epic, Action, Adventure, Drama, War",7.5,57000,72.0,1961.0,20616.0,6000000.0,"United Kingdom, United States",15.607270193858982,10.950824090522445,9.933871257170567,0
"Epic, Historical Epic, Period Drama, Tragedy, War Epic, Biography, Drama, History, War",7.5,32000,83.0,1989.0,10161211.0,9000000.0,United Kingdom,16.012735246411598,10.373522431293592,16.134088284338546,2
"Adventure, Drama, Romance, War",6.3,4200,64.81290322580645,1977.0,1000000.0,9000000.0,United Kingdom,16.012735246411598,8.343077871169383,13.815511557963774,1
"Animal Adventure, Adventure, Drama, Family, War",6.6,29000,47.0,2015.0,43956255.0,20000000.0,United States,16.811242881518265,10.275085591132715,17.598705515537816,4
"Period Drama, Drama, War",7.5,56000,82.0,2007.0,22903165.0,26000000.0,"Ireland, United Kingdom, Germany, Italy, Spain, France, Switzerland",17.073607134447293,10.933124826700707,16.946785712243475,3
"Feel-Good Romance, Drama, Mystery, Romance, War",6.4,116000,39.0,2012.0,99357138.0,25000000.0,United States,17.034386422832473,11.661354090741,18.414231381451465,6
"Epic, Period Drama, Tragedy, War Epic, Drama, Thriller, War",8.3,110000,64.81290322580645,1985.0,20929648.0,26000000.0,Soviet Union,17.073607134447293,11.608244735642321,16.856677324095227,3
"War Epic, Action, Adventure, Drama, History, War",7.1,132000,79.0,2006.0,65900249.0,90000000.0,United States,18.31532023940565,11.790564777297387,18.003652793092247,5
"Docudrama, Kung Fu, Martial Arts, Period Drama, Action, Biography, Drama, War",8.0,238000,59.0,2008.0,22108789.0,11715578.0,"Hong Kong, China",16.276430052518336,12.380030154325457,16.911485824967926,3
"Satire, Slapstick, Action, Comedy, War",5.8,37000,34.0,1979.0,92455742.0,35000000.0,United States,17.370858648025116,10.518700218288165,18.342240633932935,6
"Epic, War Epic, Drama, War",8.1,373000,90.0,1979.0,49080126.0,15000000.0,"United States, United Kingdom",16.52356082573315,12.829336379587506,17.7089647654157,5
"Drama, Romance, War",6.8,8000,64.81290322580645,1996.0,13128.0,26000000.0,"Denmark, Sweden",17.073607134447293,8.987321812850125,9.48257880293411,0
"Dark Comedy, Drama, War",6.8,50000,53.0,1986.0,42724017.0,15000000.0,United States,16.52356082573315,10.819798284210286,17.5702718025005,4
"Action, Drama, Thriller, War",6.4,116000,49.0,2001.0,91753202.0,40000000.0,United States,17.50439003707821,11.661354090741,18.334612954371355,6
"Biography, Drama, War",6.6,16000,68.0,2017.0,9995692.0,20000000.0,"United States, India",16.811242881518265,9.680406499268875,16.117664858180433,2
"Drama, Romance, War",6.4,25000,43.0,2019.0,9215591.0,26000000.0,"United Arab Emirates, United States, Germany",17.073607134447293,10.12667110305036,16.036407390104493,2
"Epic, Feel-Good Romance, Drama, Romance, War",8.1,74000,93.0,1947.0,23667133.0,2100000.0,United States,14.557448378884015,11.211833885608513,16.979597892621396,3
"Action, Adventure, War",7.1,39000,64.81290322580645,2021.0,6000546.0,26000000.0,"Netherlands, Belgium",17.073607134447293,10.571342565808699,15.607361189703568,2
"Drama, War",7.7,89000,79.0,2015.0,90777.0,6000000.0,United States,15.607270193858982,11.39640288460621,11.41617224448334,0
"Coming-of-Age, Drama, War",7.7,138000,62.0,1987.0,22239121.0,35000000.0,United States,17.370858648025116,11.835016210489899,16.917363548150096,3
"Drama, War",6.5,10000,58.0,1988.0,3966256.0,26000000.0,United States,17.073607134447293,9.210440366976517,15.193333386769256,2
"Action, Drama, Thriller, War",4.3,3100,42.0,2024.0,27229.0,26000000.0,"United States, Bulgaria",17.073607134447293,8.03947991910045,10.212074585667805,0
"Dark Comedy, Period Drama, Drama, War",8.2,816000,78.0,1987.0,50193748.0,30000000.0,"United Kingdom, United States",17.216707972959764,13.61217085943569,17.73140105499611,5
"Superhero, Action, Adventure, Fantasy, Sci-Fi, War",7.3,716000,76.0,2017.0,823970682.0,149000000.0,"United States, China, Hong Kong",18.819456870621142,13.481436842589853,20.52964550835731,9
"Coming-of-Age, Dark Fantasy, Fairy Tale, Period Drama, Supernatural Fantasy, Teen Fantasy, Tragedy, Drama, Fantasy, War",8.2,721000,98.0,2007.0,83863565.0,19000000.0,"Mexico, Spain",16.759949589762293,13.488395803228677,18.244701822055845,6
"Period Drama, Romantic Epic, Spy, Tragedy, Tragic Romance, War Epic, Action, Drama, Romance, Thriller",7.1,175000,60.0,2016.0,119520023.0,85000000.0,"United Kingdom, United States, China",18.258161826219297,12.07254696717504,18.598994480151973,7
"Time Travel, Action, Adventure, Sci-Fi, War",5.6,67000,29.0,2003.0,43935763.0,80000000.0,United States,18.197537205138154,11.112462823634855,17.59823921608603,4
"Action, Biography, Thriller, War",6.4,19000,64.81290322580645,2017.0,4412639.0,26000000.0,"France, Belgium, United Kingdom, United States, Germany, Hungary",17.073607134447293,9.852246888342531,15.29998370776569,2
"Jungle Adventure, Survival, Adventure, Biography, War",7.3,113000,77.0,2007.0,7177143.0,10000000.0,"Luxembourg, United States",16.118095750958314,11.635151947212842,15.78641209030456,2
"Tragedy, Drama, Thriller, War",6.1,34000,79.0,2012.0,2435325.0,26000000.0,"United Kingdom, United States, Serbia",17.073607134447293,10.434145214930487,14.705591186441069,1
"Conspiracy Thriller, Action, Drama, Mystery, Thriller, War",6.6,61000,77.0,1996.0,100860818.0,46000000.0,United States,17.6441519761925,11.0186455364637,18.429252094746452,6
"Action, Drama, Thriller, War",6.3,66000,53.0,1984.0,38376497.0,17000000.0,United States,16.648723960844016,11.097425172408931,17.462955798940374,4
"Dark Comedy, Desert Adventure, Satire, Action, Adventure, Comedy, Drama, War",7.1,184000,82.0,1999.0,107752036.0,75000000.0,"United States, Australia",18.132998684833918,12.122696471358964,18.495343191641826,6
